gender,age,tenure,monthlycharges,paymentmethod,industry
0,29.124421886851895,62.37326566055568,89.28455612847605,1,0
0,47.0,15.800805479911892,50.62907369810132,3,1
1,24.651053836516255,43.449648721161246,76.79782199248268,3,1
0,28.48604455330929,2.0,78.4927826685681,5,2
1,40.690123117682006,22.690123117682006,35.7766549958128,1,0
0,61.0,29.32510212604774,35.32462938582962,1,1
0,42.645979366353735,31.677010316823132,41.16794124533722,2,0
1,54.88901219011096,51.66592685933424,93.96093232433911,0,2
0,55.839366387381446,9.518099162144347,51.57361983242887,2,1
0,35.34604773950233,2.826976130687132,25.175721483207465,2,0
0,27.800316190871772,41.0,94.03828773369331,1,0
0,55.35859260864123,2.2390617390941556,86.87988271738676,6,2
0,31.309042325951367,29.460638449365756,25.913026863130558,3,1
0,62.31923528870853,4.0,105.94476058324088,5,1
1,41.46525725095617,1.0,51.44365512819456,5,2
1,35.13896899188663,1.0,68.75014418539592,5,2
1,25.494595115119715,35.49459480336924,43.914662227921916,3,1
0,27.14374160374,56.856258396259996,35.332796760397734,8,0
1,42.15443901745825,2.948520327513915,36.4853421203141,1,0
0,29.133480262583298,56.288839912472234,108.41914686389526,1,0
0,33.99320345141389,48.00679632465047,52.812463936543836,8,1
0,47.76385650020021,47.76385650020021,44.50696322988387,4,1
0,20.05632768306474,47.45775400400931,56.37310201815749,2,0
0,22.77936517033512,2.55873006207559,32.09930215049838,8,1
0,34.955006382218826,56.47750319110941,40.773441001071454,4,1
0,50.35897514236464,36.43590056945858,55.03564221639426,3,0
0,57.14532662158016,35.14532662158016,107.74138290808489,7,0
0,36.0,33.594891945412144,36.80664440139349,2,1
1,40.99729185017955,7.0,27.58907230189851,4,0
0,39.30010700810962,6.150053504054812,33.023944355782994,3,1
1,28.14267108787399,1.0,35.766688373081365,5,2
1,40.49604272601658,40.51187182195025,102.09226948095144,4,1
1,22.0,55.00776664215397,45.93537795146486,2,1
0,41.9841840207002,25.031631958599608,78.47956145366213,6,0
0,30.959462204715187,14.027025196856542,20.911753251980276,8,0
0,45.72173233918123,24.55653579289554,51.83494797735304,2,0
0,70.0,29.581673080969512,79.48039846056732,6,0
0,43.37437999293736,64.56405001765661,45.26751670730984,2,0
0,41.0,28.740825329905366,33.58778094987145,8,0
0,45.5826083759939,19.252174406568734,38.01573884533492,4,0
0,54.0,3.0,27.101406616897926,2,1
0,39.0,32.06217420001493,45.888231442052415,8,1
0,37.64571006665666,3.0,86.60713758332082,5,2
0,64.0,1.119021304493141,53.70472769584108,6,2
0,25.068927878134648,10.0,83.49751657454911,7,0
0,54.93419940316148,44.0,110.30255438824051,9,0
1,57.77990993395273,39.77990993395273,30.311217906459344,7,0
0,20.269923766881266,67.98406098649498,33.72349618834406,6,0
0,34.12230782117215,56.0,42.529731200926705,4,1
1,39.08956602431631,39.08956602431631,39.1155586439519,7,0
1,60.43072823045778,55.56927176954222,61.40995116213642,3,0
0,66.54228450676118,33.0,83.4811943943915,2,0
0,66.0,32.520656442808274,42.16702033845382,8,1
0,33.38794307768228,18.167234153390634,111.23032041294238,1,0
1,60.007391901444294,1.014783802888586,19.998891214783356,6,2
0,66.5274062387648,11.000000548806788,44.158978475174926,8,1
0,22.442722070487815,41.0,25.339104005724383,2,0
0,52.0,17.866227030578678,51.605831358099486,8,0
0,25.743171765724814,44.25682823427519,39.618275386813885,8,1
0,44.163308385012485,41.836691614987515,106.81711571744214,7,0
0,24.44439561845108,27.111209302555096,39.616596928839236,2,1
0,21.393434121190946,5.60656578027989,27.846466797211008,4,1
0,46.43321259792006,31.28339370103997,33.588664251958406,8,1
0,67.92401591092062,46.28267727394708,110.45966945639957,8,0
1,46.0,36.803377621920994,38.36013263514204,8,0
0,68.0,14.432231059504508,62.469767268497314,2,0
0,21.365950073549836,48.09148751838746,52.04742215864905,2,0
0,32.0,15.253396795355796,48.30589008452882,4,1
1,56.012596401271786,11.025192802543573,53.229776349996705,7,0
0,31.0,13.355514938479406,22.819234587022603,6,1
0,34.0,4.182864526754872,117.96884902056964,8,0
0,43.76759595378559,33.69721213864324,99.53271032359902,9,0
0,54.09310400407988,39.54252799456016,69.95850559891203,0,1
0,27.0,8.992942618256565,43.487280444589295,8,1
0,63.8891300437098,8.22228251092745,54.70231506682827,2,0
0,52.0,46.77416036777661,58.21327624097955,2,0
0,58.295900979835466,45.35204951008227,86.94195667867801,5,2
0,52.0,66.59869861080301,44.3483801624427,2,0
0,42.5558160520785,1.5558165875270153,44.155698665874745,3,1
1,22.0,31.27410560565631,79.98998804314293,6,1
0,29.0,19.0,33.51599028098975,3,1
0,52.55172294125722,55.55172294125722,25.250117176319865,7,0
0,42.98390636389716,55.04827888064825,58.50450661651988,8,1
0,53.81948737342537,21.909743686712684,94.98340482372218,2,1
0,59.296419322678915,42.14820979779735,45.06921738803509,4,1
0,55.10514879562201,12.052574397811004,107.4033065656914,1,0
0,45.208830738996234,2.791169261003764,70.33735077830113,5,2
1,22.413899165824738,64.15508402847938,47.85611108687166,1,0
1,56.0,51.062958492563645,86.8680072420469,6,1
0,53.08407357102093,56.54203678551046,50.3607994567026,8,1
0,28.809632023756247,28.20642134917083,36.25208693848052,8,0
0,50.0,4.431211445552959,32.77839511140927,2,1
1,40.569297934134795,36.999999654587505,42.790210932999265,4,1
1,38.99169392959968,44.99584696479984,105.49664485632026,1,0
0,26.26070877413285,14.478582451734296,104.06498616669258,5,1
0,23.51827972068871,38.44516083793387,31.69838671224379,8,1
0,67.83335170397906,28.555567802652707,56.74666813631833,7,0
1,30.825843307604604,22.825843307604604,58.34758378699237,1,0
1,57.90623765242513,30.093762347574867,34.292499012194014,2,1
1,40.14337905165735,24.28554031611422,39.52719330832688,8,1
1,60.223138289569526,19.88925531582781,67.8337510600437,6,0
0,57.054162267340104,46.97291886632995,56.28158482910436,3,1
1,69.55073184153436,42.0,73.2723568048861,4,0
0,47.70355511225585,41.11066533676754,55.579128498785145,6,0
0,33.42210235379203,56.14070078459734,25.99346629814699,3,0
1,28.875386614321673,32.24922765717232,33.81421057958906,8,0
0,70.0,4.262379777536161,94.53475240444928,5,2
0,50.9472802336655,27.999999927491,33.94363863511178,7,1
0,63.4461704378127,54.4461704378127,111.72866665284123,4,1
0,38.0,39.0,108.96249025623165,6,0
0,50.0,52.297954931316866,40.05631887637036,4,0
0,24.910151271040768,48.45507563552039,48.75147074381669,8,1
0,37.83644620546981,13.490661383590561,36.24896507175306,8,1
0,36.304123849468034,33.695876150531966,33.0616498077552,4,1
1,49.3788936750898,48.24221332370086,41.64005166425517,8,1
1,22.20720022344462,13.0,54.6315319854761,7,1
0,49.79948615681774,46.69922924432994,41.26254485228921,8,1
1,48.51362783056396,41.00000057649813,61.92186584229679,4,1
0,26.87729803687197,67.56135098156402,98.53174020817465,7,0
0,44.88372919333745,52.03875693555418,111.38526170508409,2,1
0,37.00180665918131,65.50045166479534,110.23142726075324,1,0
0,40.23522375787491,28.764776242125087,36.22599422497889,8,1
0,26.0,36.0,46.04548370104847,2,1
0,23.227094278595068,12.806773569648767,85.0889447058436,6,0
0,29.496386467898237,53.74819301419844,44.47351817568702,2,1
1,30.7050144481968,9.0,53.49560462342298,6,0
0,57.0,38.255805024835034,117.31737350783604,0,0
0,56.464734835476115,40.73236741773806,114.30864270368271,0,1
0,62.50081354906667,24.99837290186666,80.61017898079467,7,0
1,24.186150358481047,56.110387231139214,59.28294121679997,1,0
0,55.0,42.73488674958485,58.72018901459315,6,0
0,62.432010558930365,14.296031676791088,30.962804223572146,7,0
0,26.000950501896355,1.0019010041375684,38.42096951016508,4,1
0,34.0,20.660982180312747,38.81475445492181,2,1
0,36.206433297758,29.206433849809464,37.17916956866577,8,1
0,69.41496483128134,32.24489497821192,40.069865913283024,2,1
0,36.51145753355974,35.977084932880516,59.147772384894104,8,0
0,47.951607457873386,57.048392542126614,38.649187830767055,1,0
0,46.0,53.33306458244278,43.93645166595423,4,1
0,30.0,19.267144548027463,32.68095225395012,8,1
1,49.0,15.089335004616112,34.61559598892133,8,1
0,36.87134413224458,64.4356720661223,108.12921201981277,6,0
0,20.258172390284923,3.7418276479269776,22.999773543126135,8,0
0,20.257701243266055,30.00000032175001,42.785432448350385,2,1
0,49.07068694214645,62.78447823691075,39.649930781267,7,0
1,62.31574340248404,15.631486804968073,40.94485432366571,6,0
0,34.62151872403405,50.37848069666717,61.15735542948155,3,1
0,32.90069021815511,12.879447825475907,68.07717482561645,9,0
0,54.11032128131894,42.44483841950775,49.397507558572315,8,0
0,36.30176243349803,7.7988250443346505,38.77005874778327,1,0
0,46.13353423316075,46.86646576683925,31.257811474922583,4,0
0,47.61330355001254,15.839910658075448,29.6739122453451,4,1
1,56.894287876398266,10.642284849440694,52.88447921299103,7,0
1,32.87796359762471,22.03050900057442,37.29416848125718,8,1
0,69.0,1.546073863578204,87.87952670476065,5,2
0,67.50699962014335,1.0,72.1842981387024,0,2
1,27.0,36.000000151801295,44.74999939164556,8,1
0,64.20295557509887,21.13530371673258,50.03405911150198,8,0
1,35.85820679097703,12.14179320902297,99.4117158335638,4,1
0,33.34120224924329,56.0,98.88863713404133,7,0
0,42.436757817847074,58.436757817847074,63.94607146314711,7,0
0,45.46400042819643,11.071999143607147,46.72888060803893,1,0
1,62.63271166505373,6.421807776702487,38.54040171684409,1,0
0,48.39710711739456,63.20578576521087,82.64788974750834,8,0
1,46.654220462029016,61.03733861391296,111.73535846871873,7,0
0,20.003600184668766,24.996399815331234,44.1286859325959,2,1
0,30.0,27.299840173880053,104.23628396305048,0,2
0,54.446019647067466,12.223008955296612,40.92435577520166,3,0
0,20.0,36.22368781211464,67.79303103387018,2,0
0,58.30443519390222,56.65221759695111,62.42825606433538,2,0
1,23.0,13.021645561346984,40.43333167105129,8,0
1,63.18355521294235,27.091777606471176,63.7294643707826,8,0
1,30.36190658280715,51.36190658280715,80.89080915052453,4,0
0,23.36202660991232,28.63797339008768,53.645172978534504,2,0
1,57.97154597746805,34.0,35.389290201722396,7,0
1,54.0,22.921617840972733,95.29444350742742,4,1
0,45.0,39.48981313433524,43.68957565372487,4,1
0,30.76787636363371,6.160618181831444,14.04133243630298,5,1
0,21.751794587367257,41.75179458736726,40.91686084730244,2,1
0,48.0,61.82326862156469,38.27804997968256,4,0
1,31.0,22.0,54.94796892781422,3,2
0,42.0,41.09701990189959,46.154776912219745,2,1
0,20.19271572757138,1.1284771517142518,84.9761256377643,5,2
1,22.814607866714244,9.0,47.1064617880471,1,0
0,70.0,62.3997174468576,115.36670020000865,8,0
0,24.858330431780924,39.28334023548617,45.088669799499286,3,1
0,28.60913377696965,26.9272441486869,70.0249764226667,8,0
0,37.35281389792015,18.862914802773133,85.00584416937605,5,2
0,69.0,52.73440098170512,49.925059070414925,8,0
1,57.1744896625358,41.72482988751193,45.83610193677792,8,0
0,27.795920692761513,35.80611896085773,33.46030594804289,3,0
0,47.06852100740332,57.72591597038672,31.554436977790044,4,0
0,69.0,11.014692901951854,74.72897738131186,8,0
0,50.258371129034614,64.43061854839102,76.26531506128572,8,0
0,53.03791027549107,38.0,119.61943600522456,3,0
0,67.01456781427673,64.0,59.23715872541593,8,0
0,54.816890289504165,1.0,79.930268347405,3,2
0,66.24863669266325,34.25045443577891,112.68079980697088,6,0
0,68.09860277284658,18.999999849957945,29.45652170452009,8,1
0,30.306931072981232,48.00000038096669,42.94287015289493,8,1
0,62.0,59.0,76.82187093883513,7,0
0,42.3138965349607,52.686103424186065,47.189144335464555,2,0
1,29.0,57.667743940815626,34.66401740241792,8,0
1,63.0,44.69241193506881,41.79406024470006,4,1
0,49.98808201702176,35.0,54.48427936817045,3,0
0,36.41907711780882,8.279384745205878,39.017033965589405,1,0
0,31.43147185282159,28.284264073589206,101.96395885413074,4,2
0,46.0,42.97279370165644,53.7639482839773,3,1
1,42.93225879845928,54.033870600770356,105.15249943119404,7,0
1,59.02408340343925,36.50602085085981,110.34192667227515,7,0
0,28.60805690297704,4.261295243654788,36.281345314411524,8,1
0,60.263173544248495,49.789521461063465,50.77528501492405,2,1
0,37.4989597630154,40.00208047396921,112.81293346829658,6,0
0,61.145521065910174,40.71828159886526,28.18636374503261,3,0
0,56.13722714661687,32.274454293233745,38.34878939033875,2,1
1,21.937661460616592,56.68830730308296,100.8095316167981,8,0
1,39.0,34.29614045853645,95.16845618341458,3,1
0,20.89229851291434,34.89229851291434,110.33045134933492,5,0
0,39.6716602309979,17.656678824054815,45.01724139324695,8,0
1,59.33390247152656,44.33390247152656,56.54090492972722,2,0
0,37.0,1.745740840900147,25.76235932204629,4,1
0,54.26209878654044,38.36895060672978,115.87816980005248,1,0
0,40.0,56.000000003293856,66.4878150636229,4,1
0,23.279274887973322,25.720725112026678,50.36091126438296,4,1
0,30.51402336987651,2.0280467397530195,46.719642729362846,0,0
0,31.0,30.605753730520934,58.04597238863535,9,0
1,34.73623968150623,35.63187935622047,29.737290652741763,4,0
0,53.94589968701487,26.472949843507436,111.61031589437378,2,0
0,24.0,51.252398667677795,50.069894262528926,3,0
1,45.31621179911013,17.36757640177975,95.07054584106785,5,2
1,24.740643458460976,32.0124753887187,29.048502953353758,8,0
0,28.637261956430603,22.545095217427757,94.14772187830754,1,0
0,28.0,1.8696164577322616,45.62182880103146,5,2
1,51.0,26.431669591386466,49.666681275137776,1,0
1,40.0,3.0,29.394323964541975,2,0
0,25.0,36.0,39.34353849875287,2,1
0,26.0,40.60340942561367,40.764374447737445,2,1
0,34.0,4.625389769282232,46.912746853878744,5,2
0,66.3727743681891,9.576335379086538,58.42117060649199,2,0
0,35.32847291766338,65.0,108.38722166586929,0,2
0,36.40570647745573,56.79714676127213,39.588051598993566,4,1
0,60.99831875657096,10.005043730287131,73.60147949421756,2,0
1,41.0,54.00000109514072,56.115207594683206,2,1
0,46.14782483287871,6.147824832878713,62.93223240241013,8,0
0,39.98954990914781,1.0,45.30287377498435,5,2
0,28.966558918555144,1.0668821628897136,45.57141345860458,5,2
0,64.0,9.000000316146455,34.565817824443606,3,1
0,30.73959689121209,2.479193782424183,36.452308207278755,4,0
0,65.64640144763123,5.0,30.176752351050574,8,1
0,63.0,46.43124143394357,43.36296382451755,8,1
0,40.0,15.626117129992979,33.72245032194638,2,0
0,21.534431293387637,46.89311374132247,96.56619763280978,1,0
0,65.0,8.310582866128675,86.05613482838824,5,2
0,32.5675958860831,11.432404113916903,36.283932087028646,3,1
1,38.0815894856272,30.387726323751465,82.17098990317655,7,0
0,39.0,30.611627022567326,53.38668743945646,6,1
0,31.0,13.240761020343005,23.168086498157265,5,1
0,64.23949570898313,44.38025223333094,40.731155437956986,3,1
0,49.8451768960305,2.0,97.363045054745,4,0
0,36.0,2.000000180904653,31.343080005294595,4,0
0,45.0,7.373203876782964,106.04839611284672,4,1
0,49.01428810180312,53.65714149699827,57.20542686452899,4,1
0,19.795487395245484,44.20451260475451,97.98048016829148,1,0
0,31.64464964893885,13.2892992978777,76.87516566701618,0,2
1,49.44621250359025,16.446212503590253,32.29836731144088,8,1
1,44.85841712797765,50.07079143601118,96.90930344025463,1,0
0,28.981164757187475,5.0,35.97169517185313,2,0
1,38.427584410970226,3.8091948036567413,87.02489766519847,2,0
1,45.34566337984086,18.98150493023871,69.48367368929445,2,0
0,21.0,2.0,49.702493724482004,3,2
0,57.0,40.900614027472365,103.39807939118143,2,0
1,20.700061510201937,1.0,35.29403198530501,5,1
0,32.03833577504996,49.01916786969251,60.75712483611065,2,1
0,25.727957485853764,43.29596811439032,84.04502437605126,2,0
1,33.0,1.0,20.533494032049838,5,2
0,22.907873505052816,1.0,20.110846239647447,5,2
0,55.4198360914961,15.0,35.1788442869213,4,1
0,44.57785404789776,2.7889270239488795,72.23249187000536,1,0
0,22.774572083174366,65.12713958412817,69.43476265768791,9,0
0,35.564542200634136,1.2177288996829336,44.23304756958782,5,2
0,50.0,2.757546939039665,45.059834796043845,5,2
0,44.04807896848645,4.096157936972901,39.74307365042168,8,1
1,63.48357458570387,35.48357458570387,53.55555950296864,3,0
0,62.01464712727249,26.985352872727514,29.577683070545,6,0
0,21.842287760361685,3.7634316405425254,85.87902949216276,5,2
1,45.0,56.023913968669795,65.48171785966015,2,0
0,42.777717233361415,42.44456603421886,34.04665799845021,4,0
0,49.0,13.959469827018136,67.08526892248764,7,0
0,66.0,34.246279823437874,36.14578851203017,2,1
0,45.239861803512,50.506760044036405,60.13871389812996,2,0
0,66.0,33.0,83.84267185369771,1,0
1,60.573929136122985,13.0,75.31793653873956,2,0
0,66.0,51.64922237698969,44.392643918235066,4,1
0,30.16730625365058,41.49808136524253,36.78107414027363,2,1
0,61.01318659917321,41.506593299586605,96.32117539935882,8,0
1,68.91163291370847,13.176734089118304,28.779251152978432,2,1
0,57.0,16.071985763270618,86.51721637223878,5,2
0,52.0,38.0,79.38323361217027,8,0
0,55.0,37.99302978160421,35.7813243414952,2,1
0,34.03213811971519,8.0,43.0492709127837,2,0
0,59.187724927745045,39.0,44.88870051589609,4,1
1,50.889109528592314,16.889109528592318,36.1807133129435,8,0
0,66.66606852788215,24.16696573605893,80.90283602799042,5,1
0,52.08439013488159,1.4578049325592066,25.147931748745,3,1
0,57.51792321004995,3.2589616050249752,75.08566143196005,5,2
0,20.0,15.75749304735386,59.71647157320321,5,1
0,54.59000169717092,33.196667232390304,38.895867028729796,2,1
0,70.0,49.105400001159865,39.651685000898894,3,1
0,19.0,45.0,97.73834353736679,1,0
0,65.0,50.61368375902383,57.3576081878047,4,1
0,42.0,30.7769126889615,40.10584970438858,3,1
0,45.0,15.454331819284725,34.62519739479763,4,1
1,30.264099480339436,56.0,97.96667829993068,8,0
0,28.190227930820136,20.619544138359725,119.05293162075395,7,0
0,56.47911421729932,18.04177156540136,34.88314545525326,3,1
0,69.53094025560988,41.469060198636924,43.94188066512674,4,1
0,21.071037421403343,29.213112264210025,47.063278066052504,8,0
1,31.818307817675304,42.181692182324696,43.81273231270701,8,1
1,27.671364801285684,22.657270397428633,55.814484376314994,0,1
0,35.57458219755188,1.4254178024481203,25.82667624770833,4,1
1,63.02956846986627,11.029568316516746,36.435928894234316,7,0
1,61.48673949542956,10.026521009140884,22.288471093089683,2,1
